date, pm25, pm10, o3, no2, so2, co
2014/5/26, , 59, 37, 7, 6, 7
2014/5/27, , 58, 43, 8, 6, 6
2014/5/28, , 31, 36, 9, 6, 5
2014/5/29, , 25, 17, 6, 6, 5
2014/5/30, , 29, 41, 9, 7, 8
2014/5/31, , 40, 43, 9, 6, 7
2014/6/1, , 30, 34, 23, 7, 9
2014/6/2, , 109, 17, 13, 6, 8
2014/6/3, , 56, , , 7, 4
2014/6/4, , 398, 2, 18, 5, 5
2014/6/5, , 403, , 26, , 7
2014/6/6, , 38, 30, 24, , 7
2014/6/15, , 49, 75, 21, , 11
2014/6/16, , 42, 49, 18, , 9
2014/6/17, , 32, 39, 13, , 8
2014/6/18, , 28, 42, 13, 1, 9
2014/6/19, , 29, 44, 14, , 8
2014/6/20, , 28, 21, 12, , 9
2014/6/21, , 21, 25, 12, 1, 10
2014/6/22, , 33, 19, 10, , 9
2014/6/23, , 24, 12, 10, , 9
2014/6/24, , 26, 23, 14, , 11
2014/6/25, , 35, 25, 11, , 7
2014/6/26, , 26, 20, 10, , 10
2014/6/27, , 19, 26, 8, , 8
2014/6/28, , 27, 28, 13, , 9
2014/6/29, , 22, 22, 10, , 8
2014/6/30, , 22, 18, 10, , 7
2014/7/1, , 21, 14, 9, , 7
2014/1/2, , 61, 9, 15, 4, 16
2014/1/3, , 48, 14, 10, 4, 7
2014/1/4, , 39, 9, 19, 4, 22
2014/1/5, , 99, 11, 13, 3, 12
2014/1/6, , 55, 7, 25, 6, 21
2014/1/7, , 101, 24, 15, 3, 9
2014/1/8, , 71, 10, 24, 5, 21
2014/1/9, , 114, 27, 21, 5, 19
2014/1/10, , 103, 21, 22, 5, 15
2014/1/11, , 91, 10, 21, 3, 13
2014/1/12, , 51, 8, 22, 4, 21
2014/1/13, , 59, 27, 22, 4, 22
2014/1/14, , 69, 41, 24, 5, 17
2014/1/15, , 85, 3, 35, 6, 31
2014/1/16, , 139, 23, 23, 2, 12
2014/1/17, , 120, 41, 28, 5, 20
2014/1/18, , 96, 44, 27, 5, 16
2014/1/19, , 108, 47, 27, 4, 22
2014/1/20, , 100, 39, 26, 4, 18
2014/1/21, , 96, 42, 24, 3, 14
2014/1/22, , 88, 54, 18, 3, 11
2014/1/23, , 96, 33, 27, 4, 15
2014/1/24, , 92, 37, 22, 3, 15
2014/1/25, , 97, 63, 23, 3, 15
2014/1/26, , 93, 42, 17, 2, 14
2014/1/27, , 66, 46, 18, 3, 12
2014/1/28, , 76, 29, 17, 3, 12
2014/1/29, , 91, 25, 17, 4, 9
2014/1/30, , 76, 39, 15, 2, 15
2014/1/31, , 91, 34, 18, 3, 13
2014/2/1, , 79, 30, 19, 3, 15
2014/2/2, , 90, 36, 19, 3, 23
2014/2/3, , 89, 39, 13, 3, 15
2014/2/4, , 78, 27, 17, 3, 13
2014/2/5, , 72, 29, 13, 2, 12
2014/2/6, , 90, 41, 15, 3, 11
2014/2/7, , 86, 41, 13, 2, 11
2014/2/8, , 75, 54, 17, 3, 14
2014/2/9, , 79, 44, 26, 4, 25
2014/2/10, , 102, 52, 23, 4, 14
2014/2/11, , 92, 41, 19, 4, 11
2014/2/12, , 89, 46, 29, 4, 16
2014/2/13, , 102, 38, 26, 4, 15
2014/2/14, , 143, 50, 29, 4, 19
2014/2/15, , 129, 56, 28, 4, 17
2014/2/16, , 109, 49, 20, 3, 12
2014/2/17, , 82, 57, 23, 3, 13
2014/2/18, , 110, 90, 25, 4, 12
2014/2/19, , 94, 65, 16, 4, 9
2014/2/20, , 81, 43, 19, 4, 9
2014/2/21, , 81, 50, 26, 6, 19
2014/2/22, , 130, 41, 18, 3, 13
2014/2/23, , 88, 40, 16, 3, 12
2014/2/24, , 67, 37, 12, 3, 8
2014/2/25, , 63, 34, 21, 3, 13
2014/2/26, , 99, 30, 21, 3, 13
2014/2/27, , 90, 34, 20, 4, 10
2014/2/28, , 83, 40, 14, 3, 10
2014/3/1, , 87, 45, 13, 3, 9
2014/3/2, , 75, 38, 13, 2, 9
2014/3/3, , 65, 29, 11, 3, 9
2014/3/4, , 73, 30, 13, 3, 8
2014/3/5, , 82, 27, 12, 3, 7
2014/3/6, , 77, 36, 15, 4, 10
2014/3/7, , 86, 28, 10, 3, 6
2014/3/8, , 69, 20, 8, 1, 5
2014/3/9, , 58, 24, 3, 1, 3
2014/3/10, , 61, 17, 5, , 2
2014/3/11, , 139, 40, 9, 4, 4
2014/3/12, , 73, 60, 21, 3, 13
2014/3/13, , 89, 13, 20, 1, 7
2014/3/14, , 70, , , , 
2014/3/17, , 86, 41, 10, 3, 7
2014/3/18, , 92, 21, 13, 2, 7
2014/3/19, , 62, 28, 4, 1, 4
2014/3/20, , 61, 42, 15, 2, 10
2014/3/21, , 71, 29, 12, 2, 8
2014/3/22, , 62, 12, 9, 1, 8
2014/3/23, , 47, 30, 11, 2, 10
2014/3/24, , 56, 42, 12, 2, 7
2014/3/25, , 61, 35, 12, 2, 6
2014/3/26, , 58, 30, 7, 1, 4
2014/3/27, , 84, 29, 6, 1, 4
2014/3/28, , 69, 33, 10, 2, 7
2014/3/29, , 66, 36, 13, 3, 9
2014/3/30, , 72, 44, 6, 2, 5
2014/3/31, , 54, 37, 13, 3, 8
2014/4/1, , 63, 34, 13, 3, 8
2021/8/2, , , 38, 10, 1, 4
2021/8/3, , , 38, , , 
2021/8/5, , , 23, 20, 3, 7
2021/8/6, , , 17, 13, 2, 5
2021/8/7, , , 24, 11, 1, 6
2021/8/8, , , 22, 7, 3, 5
2021/8/9, , , 23, 9, 2, 5
2021/8/10, , , 19, 12, 4, 5
2021/8/11, , , 23, 13, 4, 5
2021/8/12, , , 25, 15, 2, 5
2021/8/13, , , 30, 14, 3, 6
2021/8/14, , , 34, 19, 3, 6
2021/8/15, , , 33, 5, 5, 4
2021/8/16, , , 24, 12, 2, 4
2021/8/17, , , 29, 11, 3, 4
2021/8/18, , , 30, 12, 2, 4
2021/8/19, , , 39, 13, 2, 6
2021/8/20, , , 28, 9, 3, 5
2021/8/21, , , 30, 9, 1, 5
2021/8/22, , , 19, , , 
2021/7/2, , , 17, 15, 1, 7
2021/7/3, , , 12, 12, 1, 5
2021/7/4, , , 28, 8, 1, 4
2021/7/5, , , 28, 10, 1, 5
2021/7/6, , , 24, 6, , 4
2021/7/7, , , 19, 7, 2, 4
2021/7/8, , , 14, 8, 1, 4
2021/7/9, , , 21, 10, 1, 4
2021/7/10, , , 15, 13, , 6
2021/7/11, , , 20, 12, 1, 7
2021/7/12, , , 19, 9, 2, 4
2021/7/13, , , 29, 10, 2, 4
2021/7/14, , , 21, 12, 2, 4
2021/7/15, , , 24, 16, 2, 7
2021/7/16, , , 19, 18, 2, 7
2021/7/17, , , 17, 12, 2, 7
2021/7/18, , , 16, 11, 1, 5
2021/7/19, , , 22, 13, 2, 6
2021/7/20, , , 22, 17, 2, 7
2021/7/21, , , 47, 18, 1, 7
2021/7/22, , , 21, 17, 2, 5
2021/7/23, , , 23, 16, 1, 6
2021/7/24, , , 32, 17, 2, 6
2021/7/25, , , 13, 9, 1, 3
2021/7/26, , , 33, 15, 2, 5
2021/7/27, , , 35, 11, 3, 5
2021/7/28, , , 37, 12, 2, 5
2021/7/29, , , 28, 19, 1, 8
2021/7/30, , , 23, 24, 2, 9
2021/7/31, , , 8, , , 
2021/6/5, , , 51, 14, 1, 5
2021/6/6, , , 58, 10, 3, 6
2021/6/7, , , 44, 15, 2, 6
2021/6/8, , , 69, 18, 1, 8
2021/6/9, , , 50, 14, 1, 5
2021/6/10, , , 39, 11, 1, 3
2021/6/11, , , 34, 11, 1, 
2021/6/12, , , 30, 8, 1, 
2021/6/13, , , 12, 15, 1, 
2021/6/14, , , 17, 12, 1, 
2021/6/15, , , 35, 12, 3, 
2021/6/16, , , 32, 16, 3, 
2021/6/17, , , 36, 15, 2, 
2021/6/18, , , 18, 12, 1, 
2021/6/21, , , 25, 8, 2, 
2021/6/22, , , 18, 10, 3, 
2021/6/23, , , 19, 19, 2, 
2021/6/24, , , 33, 17, 1, 7
2021/6/25, , , 20, 11, 2, 4
2021/6/26, , , 15, 9, 2, 3
2021/6/27, , , 10, 4, 2, 2
2021/6/28, , , 11, 6, 1, 4
2021/6/29, , , 14, 6, 2, 2
2021/6/30, , , 33, 10, 1, 6
2021/7/1, , , 15, 18, 3, 6
2021/5/4, , , 43, 16, 1, 
2021/5/12, , , 36, 6, 3, 
2021/4/16, , , 37, 19, 3, 7
2021/1/5, , , 36, 20, 5, 
2021/1/10, , , 24, 14, 3, 
2020/7/19, , , 63, 6, , 3
2020/7/26, , , 41, 7, , 2
2020/8/10, , , 31, 5, , 3
2020/1/1, , , 12, , 1, 
2020/1/9, , , 31, , , 
2020/1/13, , , 28, 31, , 25
2018/10/2, , , 36, 16, 2, 5
2018/10/3, , , 37, 17, 1, 4
2018/10/4, , , 36, 14, 1, 4
2018/10/5, , , 43, 19, 1, 5
2018/10/6, , , 43, 18, 3, 5
2018/10/7, , , 41, 14, 2, 5
2018/10/8, , , 41, 14, 2, 5
2018/10/9, , , 37, 16, 4, 4
2018/10/10, , , 40, 18, 2, 5
2018/10/11, , , 38, 22, 4, 10
2018/8/2, , , 50, 20, 1, 
2018/8/3, , , 68, 28, , 
2018/8/4, , , 58, 24, 1, 
2018/8/5, , , 41, 17, 1, 
2018/8/15, , , 44, 19, , 5
2018/9/8, , , 62, 23, 1, 7
2018/9/14, , , 42, 18, 2, 5
2018/9/15, , , 38, 21, 2, 6
2018/9/16, , , 30, 17, 1, 7
2018/9/17, , , 26, 21, 1, 8
2018/9/18, , , 24, 22, 2, 7
2018/9/19, , , 44, 24, , 5
2018/9/20, , , 63, 25, 1, 6
2018/9/21, , , 56, 18, 1, 6
2018/9/22, , , 50, 16, 1, 4
2018/9/23, , , 41, 11, 1, 4
2018/9/24, , , 51, 17, 3, 4
2018/9/25, , , 44, 14, 1, 4
2018/9/26, , , 39, 19, 2, 6
2018/9/27, , , 43, 19, 1, 6
2018/9/28, , , 41, 19, 1, 5
2018/9/29, , , 33, 21, 2, 6
2018/9/30, , , 34, 13, , 5
2018/10/1, , , 20, 11, , 4
2018/1/8, , , 40, 51, , 13
2018/2/6, , , 20, 26, , 4
2017/10/9, , , 39, 23, , 6
2017/11/2, , , 63, 25, , 5
2017/9/10, , , 18, 14, , 5
2017/4/16, , , 57, 7, , 4
2017/1/3, , , 30, 49, , 22
2017/3/30, , , 47, 25, , 4
2016/10/28, , , 33, 14, 4, 6
2016/5/17, , , 49, 18, , 10
2015/10/2, , , 43, 13, , 5
2015/10/21, , , 50, 18, , 9
2015/4/19, , , 19, 9, 4, 7
2015/5/30, , , 25, 16, 4, 9
2015/6/4, , , 57, 10, 1, 6
2015/1/1, , , 32, 15, 6, 17
2015/1/21, , , 19, 13, 5, 10
2014/11/24, , , 3, 30, 5, 14
2014/12/12, , , 34, 24, 6, 14
2014/7/14, , , 36, 10, , 7
2014/8/16, , , 41, 14, 2, 10
2014/8/17, , , 28, 12, , 7
2014/5/2, , , 31, 5, 2, 5
2014/5/8, , , 4, 13, , 8
2014/5/10, , , 63, 5, , 3
2014/6/7, , , 31, 19, , 6
2014/6/8, , , 32, 13, , 7
2014/6/9, , , 28, 12, , 7
2014/6/10, , , 31, 15, , 6
2014/6/11, , , 18, 24, , 8
2014/6/14, , , 35, 11, 1, 8
2014/1/1, , , 7, 16, 3, 20
2014/3/16, , , 33, 4, 3, 4
2021/8/1, , , , 8, 1, 5
2021/8/4, , , , 13, 1, 6
2018/7/27, , , , , 1, 
2018/7/28, , , , , 1, 
2018/7/30, , , , , 1, 
2018/7/31, , , , , 1, 
2018/8/1, , , , , 1, 
2020/4/1, , , , , , 4
2020/3/16, , , , , , 3
2020/3/20, , , , , , 6
