date, pm25, pm10, o3, no2, so2, co
2018/7/26, , 31, 49, 13, , 13
2018/7/27, , 36, 75, 14, , 14
2018/7/28, , 28, 68, 14, 1, 14
2018/7/30, , 33, 63, 13, 1, 13
2018/7/31, , 26, 57, 10, 1, 11
2018/8/1, , 26, 47, 12, 1, 12
2018/8/2, , 31, 40, 13, 1, 12
2018/8/3, , 44, 54, 16, , 12
2018/8/4, , 40, 48, 13, , 13
2018/8/5, , 27, 36, 10, , 11
2018/8/6, , 24, 21, 11, 1, 12
2018/8/7, , 20, 26, 11, 1, 12
2018/8/8, , 37, 35, 13, 1, 12
2018/8/9, , 24, 63, 11, , 12
2018/8/10, , 29, 60, 13, , 13
2018/8/11, , 31, 72, 14, , 13
2018/8/12, , 18, 43, 9, , 12
2018/8/13, , 21, 30, 11, , 13
2018/8/14, , 14, 31, 9, 1, 12
2018/8/15, , 27, 35, 11, 1, 12
2018/8/22, , 23, 30, 12, , 12
2018/8/23, , 27, 34, 10, 1, 13
2018/8/24, , 25, 37, 11, 1, 11
2018/8/31, , 27, 29, 12, 1, 12
2018/9/1, , 31, 6, 15, 1, 14
2018/9/2, , 18, 31, 11, , 14
2018/9/3, , 28, 33, 12, , 15
2018/9/4, , 38, 47, 15, 1, 14
2018/9/5, , 27, 35, 13, , 12
2018/9/6, , 31, 24, 15, 1, 13
2018/9/7, , 29, 33, 12, 1, 12
2018/9/8, , 26, 45, 10, , 12
2018/9/9, , 7, 13, 4, , 
2018/9/10, , 17, 19, 9, , 14
2018/9/11, , 20, 22, 8, , 13
2018/9/12, , 28, 32, 8, , 11
2018/9/13, , 21, 28, 10, , 14
2018/9/14, , 23, 34, 11, 1, 13
2018/9/15, , 21, 32, 11, 1, 10
2018/9/16, , 20, 23, 11, 1, 13
2018/9/17, , 26, 24, 11, 1, 9
2018/9/18, , 24, 21, 12, 1, 11
2018/9/19, , 30, 38, 12, , 15
2018/9/20, , 29, 44, 12, 1, 12
2018/9/21, , 32, 38, 9, 1, 13
2018/9/22, , 31, 39, 9, 1, 12
2018/9/23, , 15, 34, 7, 1, 10
2018/9/24, , 28, 41, 10, , 12
2018/9/25, , 29, 30, 9, , 13
2018/9/26, , 26, 27, 11, 1, 9
2018/9/27, , 28, 27, 12, 3, 9
2018/9/28, , 31, 26, 12, , 9
2018/9/29, , 28, 17, 12, 3, 9
2018/9/30, , 20, 23, 9, 1, 9
2018/10/1, , 30, 15, 5, , 9
2018/4/2, , 48, 18, 7, 1, 3
2018/1/8, , 69, 40, 27, 1, 17
2018/2/1, , 55, 26, 23, 1, 10
2018/3/13, , 46, 22, 13, , 7
2018/3/14, , 46, 23, 9, 1, 
2018/4/1, , 48, 18, 7, 1, 3
2017/10/7, , 19, 29, 10, 1, 7
2017/11/2, , 46, 67, 15, 1, 10
2017/7/2, , 33, 37, 14, , 10
2017/7/3, , 20, 37, 14, , 10
2017/7/4, , 27, 34, 16, , 13
2017/7/5, , 25, 39, 13, , 8
2017/7/6, , 28, 57, 16, , 10
2017/7/7, , 33, 58, 14, , 9
2017/7/8, , 27, 41, 14, , 9
2017/7/9, , 24, 32, 13, , 11
2017/7/10, , 17, 36, 11, , 9
2017/7/11, , 15, 32, 11, , 10
2017/7/12, , 15, 25, 10, , 11
2017/7/13, , 25, 30, 10, , 10
2017/7/14, , 27, 32, 15, , 8
2017/7/15, , 36, 53, 15, , 5
2017/7/16, , 37, 63, 15, , 9
2017/7/17, , 33, 82, 12, , 9
2017/7/18, , 28, 104, 16, , 9
2017/7/19, , 29, 59, 15, , 9
2017/7/20, , 31, 47, 16, , 9
2017/7/21, , 26, 40, 14, , 8
2017/7/22, , 34, 42, 15, , 9
2017/7/23, , 34, 62, 16, , 9
2017/7/24, , 30, 65, 13, , 9
2017/7/25, , 32, 40, 15, , 11
2017/7/26, , 30, 39, 13, , 9
2017/7/27, , 30, 37, 18, , 10
2017/7/28, , 33, 57, 15, , 10
2017/7/29, , 34, 63, 17, , 13
2017/7/30, , 38, 55, 16, , 11
2017/7/31, , 31, 58, 13, , 9
2017/8/1, , 37, 58, 15, , 11
2017/8/2, , 35, 67, 14, , 10
2017/8/3, , 39, 66, 14, , 11
2017/8/4, , 21, 49, 12, , 8
2017/8/5, , 22, 86, 12, , 9
2017/8/6, , 23, 73, 12, , 9
2017/8/7, , 24, 56, 13, , 11
2017/8/8, , 27, 81, 12, , 28
2017/4/2, , 43, 39, 5, 4, 5
2017/4/3, , 126, 44, 16, 3, 11
2017/4/4, , 94, 48, 17, 6, 12
2017/4/5, , 130, 75, 25, 5, 16
2017/4/6, , 120, 53, 17, 3, 13
2017/4/7, , 100, 48, 20, 3, 11
2017/4/8, , 99, 56, 15, 4, 13
2017/4/9, , 166, 44, 14, 3, 8
2017/4/10, , 171, 43, 16, 6, 11
2017/4/11, , 210, 37, 14, 6, 10
2017/4/12, , 180, 58, 15, 3, 10
2017/4/13, , 179, 52, 13, 7, 10
2017/4/14, , 154, 53, 12, 4, 9
2017/5/5, , 56, 58, 16, 12, 7
2017/5/6, , 60, 46, 15, 17, 11
2017/5/7, , 59, 45, 12, 12, 9
2017/5/8, , 43, 42, 13, 16, 8
2017/5/9, , 60, 50, 15, 15, 9
2017/5/10, , 57, 58, 13, 12, 10
2017/5/11, , 58, 62, 16, 12, 11
2017/5/12, , 61, 59, 13, 13, 10
2017/5/13, , 50, 52, 14, 16, 9
2017/5/14, , 61, 73, 9, 11, 9
2017/5/15, , 44, 59, 11, 11, 9
2017/5/16, , 49, 105, 13, 11, 9
2017/5/17, , 41, 51, 13, 15, 11
2017/5/18, , 50, 56, 14, 14, 11
2017/5/19, , 60, 41, 15, 17, 10
2017/5/20, , 55, 57, 20, 15, 12
2017/5/21, , 68, 86, 15, 14, 8
2017/5/22, , 49, 56, 15, 14, 11
2017/5/23, , 70, 64, 9, 11, 9
2017/5/24, , 58, 73, 9, 13, 10
2017/5/25, , 45, 68, 10, 11, 9
2017/5/26, , 56, 98, 17, 11, 11
2017/5/27, , 66, 103, 18, 14, 11
2017/5/28, , 54, 68, 9, 14, 9
2017/5/29, , 48, 83, 12, 14, 9
2017/5/30, , 53, 63, 12, 14, 9
2017/5/31, , 49, 104, 17, 14, 11
2017/6/1, , 56, 106, 15, 17, 10
2017/6/2, , 58, 79, 16, 13, 11
2017/6/3, , 59, 68, 15, 18, 12
2017/6/4, , 53, 78, 13, 14, 11
2017/6/5, , 47, 84, 15, 15, 12
2017/6/6, , 62, 80, 13, 13, 10
2017/6/7, , 59, 65, 12, 8, 11
2017/6/8, , 56, 67, 16, 10, 11
2017/6/9, , 42, 111, 18, 11, 10
2017/6/10, , 41, 87, 18, 8, 4
2017/6/11, , 47, 73, 16, , 7
2017/6/12, , 35, 131, 18, , 11
2017/6/13, , 46, 89, 15, , 9
2017/6/14, , 50, 55, 12, , 9
2017/6/15, , 43, 61, 12, , 10
2017/6/16, , 35, 95, 11, , 9
2017/6/17, , 42, 86, 11, , 9
2017/6/18, , 37, 62, 8, , 8
2017/6/19, , 29, 69, 15, , 9
2017/6/20, , 42, 51, 16, , 10
2017/6/21, , 46, 65, 12, , 9
2017/6/22, , 48, 101, 9, , 8
2017/6/23, , 59, 59, 9, , 8
2017/6/24, , 46, 69, 17, , 10
2017/6/25, , 42, 44, 11, , 8
2017/6/26, , 24, 23, 12, , 10
2017/6/27, , 21, 39, 13, , 10
2017/6/28, , 26, 19, 13, , 11
2017/6/29, , 24, 47, 13, , 11
2017/6/30, , 28, 36, 16, , 13
2017/7/1, , 26, 5, 21, , 14
2017/1/3, , 107, 36, 34, , 19
2017/1/4, , 80, 52, 40, , 20
2017/1/5, , 151, 26, 33, , 15
2017/1/6, , 83, 23, 30, , 16
2017/1/7, , 113, 35, 31, , 17
2017/1/8, , 76, 24, 20, , 11
2017/1/9, , 87, 26, 26, , 11
2017/1/10, , 70, 21, 37, , 21
2017/1/11, , 94, 37, 41, , 23
2017/1/12, , 165, 33, 35, , 16
2017/1/13, , 121, 24, 31, , 16
2017/1/14, , 76, 25, 28, , 17
2017/1/15, , 102, 20, 28, , 16
2017/1/16, , 86, 19, 20, , 16
2017/1/17, , 78, 19, 22, , 15
2017/1/18, , 255, 7, 18, , 10
2017/1/19, , 39, 17, 14, , 10
2017/1/20, , 78, 19, 12, , 8
2017/1/21, , 81, 23, 14, , 9
2017/1/22, , 87, 29, 27, , 18
2017/1/23, , 62, 28, 29, , 19
2017/1/24, , 120, 27, 23, 3, 10
2017/1/25, , 85, 21, 20, 4, 13
2017/1/26, , 52, 30, 23, 3, 13
2017/1/27, , 69, 26, 22, 6, 11
2017/1/28, , 72, 27, 23, 6, 14
2017/1/29, , 73, 23, 16, 4, 10
2017/1/30, , 53, 25, 20, 4, 10
2017/1/31, , 57, 17, 23, 8, 15
2017/2/1, , 61, 2, 18, 10, 31
2017/2/2, , 59, 21, 22, 3, 13
2017/2/3, , 60, 26, 24, 3, 14
2017/2/4, , 74, 32, 24, 5, 14
2017/2/5, , 62, 33, 21, 4, 13
2017/2/6, , 54, 28, 18, 3, 10
2017/2/7, , 46, 31, 25, 5, 15
2017/2/8, , 65, 37, 33, 9, 19
2017/2/9, , 97, 27, 30, 7, 17
2017/2/10, , 132, 35, 25, 3, 13
2017/2/11, , 72, 31, 35, 6, 
2017/2/12, , 127, 34, 24, 3, 
2017/2/13, , 60, 34, 24, 5, 8
2017/2/14, , 63, 30, 17, 3, 10
2017/2/15, , 95, 26, 20, 3, 11
2017/2/16, , 74, 20, 13, 3, 9
2017/2/17, , 78, 20, 11, 3, 8
2017/2/18, , 39, 20, 7, 3, 6
2017/2/19, , 25, 18, 6, 2, 6
2017/2/20, , 17, 25, 16, 3, 11
2017/2/21, , 81, 31, 24, 3, 12
2017/2/22, , 60, 35, 21, 1, 10
2017/2/23, , 57, 26, 18, , 10
2017/2/24, , 54, 37, 23, 2, 10
2017/2/25, , 61, 32, 20, 4, 10
2017/2/26, , 59, 30, 17, 2, 10
2017/2/27, , 47, 29, 19, 3, 12
2017/2/28, , 91, 32, 21, 3, 11
2017/3/1, , 93, 2, 33, 5, 
2017/3/2, , 69, 32, 23, 4, 
2017/3/3, , 71, 26, 19, 2, 
2017/3/4, , 59, 33, 16, 2, 
2017/3/5, , 48, 29, 14, 2, 6
2017/3/6, , 31, 29, 16, 3, 8
2017/3/7, , 46, 39, 21, 4, 8
2017/3/8, , 69, 26, 17, 2, 8
2017/3/9, , 50, 31, 18, 2, 8
2017/3/10, , 57, 31, 17, 6, 8
2017/3/11, , 45, 24, 19, 2, 9
2017/3/12, , 41, 24, 21, 3, 6
2017/3/13, , 85, 25, 22, 3, 8
2017/3/14, , 82, 27, 21, 5, 6
2017/3/15, , 44, 30, 22, 5, 9
2017/3/16, , 51, 63, 22, 3, 6
2017/3/17, , 52, 71, 20, 3, 8
2017/3/18, , 24, 64, 19, 2, 9
2017/3/31, , 58, 47, 17, 4, 12
2017/4/1, , 61, 26, 13, 2, 11
2016/10/29, , 101, 25, 21, 3, 15
2016/10/30, , 80, 31, 23, 3, 9
2016/10/31, , 83, 36, 28, 4, 15
2016/11/1, , 93, 2, 38, 4, 23
2016/11/2, , 84, 49, 31, 3, 14
2016/11/3, , 73, 25, 26, 3, 13
2016/11/4, , 69, 17, 19, 2, 9
2016/11/5, , 45, 23, 20, 4, 11
2016/11/6, , 46, 37, 21, 3, 12
2016/11/7, , 54, 35, 22, 5, 13
2016/11/8, , 88, 27, 18, 1, 11
2016/11/9, , 43, 17, 20, 2, 10
2016/11/10, , 76, 10, 20, 1, 11
2016/11/11, , 47, 12, 21, 1, 10
2016/11/12, , 88, 7, 20, 2, 11
2016/11/13, , 29, 6, 15, 2, 11
2016/11/14, , 19, 21, 26, 3, 17
2016/11/15, , 47, 20, 22, 3, 16
2016/11/16, , 70, 26, 19, 2, 9
2016/11/17, , 46, 24, 21, 3, 12
2016/11/18, , 44, 43, 27, 3, 17
2016/11/19, , 59, 21, 20, 1, 6
2016/11/20, , 90, 28, 19, 3, 12
2016/11/21, , 31, 34, 24, 3, 12
2016/11/22, , 49, 46, 35, 3, 18
2016/11/23, , 80, 34, 37, 3, 21
2016/11/24, , 88, 28, 25, 3, 11
2016/11/25, , 55, 26, 30, 4, 19
2016/11/26, , 93, 26, 24, 2, 8
2016/11/27, , 54, 31, 23, 1, 10
2016/11/28, , 52, 32, 29, 4, 14
2016/11/29, , 97, 17, 23, 2, 12
2016/11/30, , 63, , , , 
2016/12/2, , 33, 12, 16, 4, 11
2016/12/3, , 90, 12, 11, 3, 8
2016/12/4, , 32, 15, 11, 3, 8
2016/12/5, , 25, 22, 22, 5, 15
2016/12/6, , 77, 29, 26, 4, 18
2016/12/7, , 66, 22, 36, 4, 20
2016/12/8, , 147, 25, 27, , 15
2016/12/9, , 58, 25, 28, , 19
2016/12/10, , 119, 26, 25, , 13
2016/12/11, , 58, 33, 27, , 16
2016/12/12, , 106, 29, 30, , 21
2016/12/13, , 66, 32, 38, , 
2016/12/14, , 135, 35, 45, , 22
2016/12/15, , 139, 31, 45, , 21
2016/12/16, , 117, 41, 39, , 16
2016/12/17, , 140, 27, 35, , 15
2016/12/18, , 108, 31, 29, , 23
2016/12/19, , 109, 24, 29, , 24
2016/12/20, , 82, 19, 23, , 12
2016/12/21, , 57, 24, 24, , 14
2016/12/22, , 59, 32, 34, , 20
2016/12/23, , 124, 33, 35, , 18
2016/12/24, , 90, 29, 33, , 17
2016/12/25, , 108, 28, 26, , 19
2016/12/26, , 91, 22, 27, , 18
2016/12/27, , 108, 31, 28, , 17
2016/12/28, , 136, 25, 28, , 12
2016/12/29, , 110, 22, 29, , 15
2016/12/30, , 74, 22, 21, , 12
2016/12/31, , 53, 25, 16, , 10
2017/1/1, , 46, 15, 18, , 11
2017/1/2, , 38, 28, 27, , 18
2015/10/3, , 102, 29, 23, , 11
2015/10/4, , 161, 17, 11, , 8
2015/4/2, , 109, 8, 23, 8, 12
2015/4/7, , 475, 20, 16, 7, 9
2015/4/8, , 109, 52, 19, 8, 9
2015/4/9, , 116, 19, 12, 6, 8
2015/4/10, , 471, 38, 19, 7, 9
2015/4/16, , 111, 12, 15, 8, 11
2015/4/17, , 115, 24, 14, 8, 10
2015/4/18, , 113, 24, 12, 6, 8
2015/4/21, , 336, 33, 15, 6, 10
2015/4/22, , 130, 26, 13, 6, 9
2015/4/23, , 252, 33, 14, 6, 9
2015/4/24, , 125, 15, 12, 4, 8
2015/5/1, , 105, 30, 10, , 5
2015/5/3, , 849, 31, 5, , 3
2015/5/5, , 108, 25, 14, 6, 9
2015/5/6, , 127, 6, 12, 7, 9
2015/5/7, , 105, 33, 14, 5, 11
2015/5/8, , 120, 44, 13, 6, 6
2015/5/10, , 116, 9, 14, 7, 11
2015/5/11, , 474, 19, 13, 5, 8
2015/5/12, , 111, 14, 21, 6, 10
2015/5/13, , 110, 34, 24, 6, 9
2015/5/14, , 478, 14, 26, 6, 12
2015/5/15, , 104, 36, 17, 5, 7
2015/5/19, , 103, 28, 9, 1, 7
2015/5/24, , 490, 31, 7, , 6
2015/5/28, , 115, 45, 14, , 6
2015/6/6, , 105, , , , 
2015/2/18, , 102, 4, 35, 10, 21
2015/2/20, , 296, 13, 25, 6, 12
2015/2/21, , 136, 24, 20, 7, 11
2015/2/24, , 230, 41, 30, 9, 16
2015/2/26, , 107, 23, 13, 8, 7
2015/2/27, , 120, 24, 15, 9, 9
2015/2/28, , 147, 8, 26, 9, 13
2015/3/1, , 312, 8, 29, 8, 17
2015/3/2, , 102, 12, 29, 9, 17
2015/3/3, , 109, 36, 22, 7, 11
2015/3/4, , 267, 25, 16, 7, 9
2015/3/5, , 138, 18, 19, 8, 10
2015/3/6, , 141, 6, 19, 9, 12
2015/3/10, , 845, 17, 12, 5, 7
2015/3/12, , 845, 18, 18, 6, 8
2015/3/14, , 103, 11, 15, 9, 11
2015/3/15, , 426, 7, 13, 6, 9
2015/3/16, , 8, 12, 10, 4, 6
2015/3/17, , 8, 13, 9, 5, 6
2015/3/18, , 841, 11, 13, 5, 9
2015/3/20, , 5, 6, 11, 6, 12
2015/3/21, , 844, 13, 13, 5, 10
2015/3/25, , 261, 31, 13, 7, 8
2015/3/26, , 356, 10, 17, 7, 10
2015/3/27, , 481, 24, 13, 6, 10
2015/3/28, , 112, 10, 20, 7, 11
2015/3/29, , 838, 30, 15, 6, 7
2015/3/31, , 100, 12, 25, 6, 10
2015/4/1, , 104, 10, 24, 7, 10
2014/4/2, , 99, 26, 25, 12, 8
2014/4/3, , 92, 23, 23, 11, 7
2014/4/4, , 130, 36, 36, 12, 11
2014/4/5, , 102, 30, 35, 12, 11
2014/4/6, , 106, 24, 22, 11, 10
2014/4/7, , 96, 21, 20, 11, 8
2014/4/8, , 49, 29, 23, 11, 6
2014/4/9, , 110, 14, 39, 10, 9
2014/4/10, , 62, 41, 22, 12, 16
2014/4/11, , 168, 26, 27, 11, 11
2014/4/12, , 103, 31, 25, 11, 9
2014/4/13, , 95, 25, 24, 10, 8
2014/4/14, , 51, 24, 20, 11, 9
2014/4/15, , 80, 30, 20, 8, 7
2014/4/16, , 52, 23, 16, 13, 8
2014/4/17, , 57, 20, 15, 11, 6
2014/4/18, , 72, 27, 17, 10, 7
2014/4/19, , 42, 29, 14, 11, 7
2014/4/20, , 41, 31, 18, 10, 7
2014/4/21, , 83, 27, 23, 11, 10
2014/4/22, , 62, 39, 23, 12, 8
2014/4/23, , 60, 27, 19, 13, 6
2014/4/24, , 48, 17, 16, 12, 7
2014/4/25, , 35, 25, 17, 13, 6
2014/4/26, , 38, 25, 21, 13, 10
2014/4/27, , 64, 22, 16, 7, 7
2014/4/28, , 75, 27, 15, 5, 8
2014/4/29, , 33, 29, 18, 3, 8
2014/4/30, , 50, 27, 17, 6, 7
2014/5/1, , 50, 22, 17, 5, 6
2014/5/2, , 37, , , , 
2014/5/6, , 29, 29, 19, 6, 8
2014/5/7, , 59, 13, 21, 5, 8
2014/5/8, , 42, 22, 22, 4, 6
2014/5/9, , 35, 31, 15, 4, 6
2014/5/10, , 26, 40, 20, 4, 7
2014/5/11, , 43, 27, 11, 4, 6
2014/5/12, , 30, 30, 13, 3, 7
2014/5/13, , 35, 27, 11, 2, 6
2014/5/14, , 37, 34, 20, 4, 8
2014/5/15, , 52, 14, 17, 4, 7
2014/5/16, , 38, , , , 
2014/5/18, , 83, , , , 
2014/5/19, , 49, , , , 
2014/5/25, , 45, 36, 19, 4, 8
2014/5/26, , 50, 30, 10, 1, 7
2014/5/27, , 52, 30, 17, 3, 9
2014/5/28, , 36, 25, 19, 2, 9
2014/5/29, , 34, 12, 13, 1, 8
2014/5/30, , 30, 32, 18, 2, 9
2014/5/31, , 44, 31, 18, 1, 8
2014/6/1, , 32, 31, 19, 2, 9
2014/6/2, , 40, 38, 21, 1, 9
2014/6/3, , 49, 36, 23, 1, 11
2014/6/4, , 48, 33, 19, 1, 7
2014/6/5, , 57, 46, 18, 1, 9
2014/6/6, , 46, 37, 22, 2, 9
2014/6/7, , 42, 35, 13, 13, 8
2014/6/8, , 32, 37, 9, 1, 7
2014/6/9, , 22, 30, 10, 1, 7
2014/6/10, , 26, 38, 14, 1, 7
2014/6/11, , 31, 43, 14, 1, 8
2014/6/12, , 33, 52, 9, 1, 7
2014/6/13, , 33, 82, 16, 2, 9
2014/6/14, , 42, 49, 14, 2, 8
2014/6/15, , 38, 72, 19, 2, 10
2014/6/16, , 40, 50, 17, 1, 10
2014/6/17, , 30, 43, 16, 1, 9
2014/6/18, , 37, 12, 23, 1, 10
2014/6/19, , 34, 45, 17, 3, 12
2014/6/20, , 28, 23, 16, 7, 8
2021/8/9, , , 21, , 2, 9
2021/8/10, , , 26, , , 9
2021/8/11, , , 27, , 2, 10
2021/8/12, , , 33, , 1, 10
2021/8/13, , , 37, , 1, 10
2021/8/14, , , 25, , 1, 10
2021/8/15, , , 26, , 2, 8
2021/8/16, , , 30, , 1, 9
2021/8/17, , , 36, , 2, 9
2021/8/18, , , 48, , 1, 10
2021/8/19, , , 11, , 2, 10
2021/8/20, , , 35, , 2, 9
2021/8/21, , , 25, , 1, 8
2021/8/22, , , 11, , 2, 8
2021/6/17, , , 33, , 4, 2
2021/5/11, , , 27, , 2, 1
2020/11/12, , , 33, 31, 6, 8
2020/11/13, , , 38, 23, 5, 11
2020/11/14, , , , , 5, 12
2020/11/20, , , 15, , 9, 9
2020/11/21, , , 31, , 6, 6
2020/11/25, , , 22, 32, 2, 7
2020/11/26, , , 46, 44, 8, 7
2020/11/27, , , 38, 47, 8, 11
2020/11/28, , , 43, 42, 6, 11
2020/11/29, , , 29, 39, 5, 13
2020/11/30, , , 29, 25, 8, 11
2020/7/19, , , 44, , 7, 4
2020/7/27, , , 21, , 2, 3
2020/8/22, , , 48, 2, 1, 1
2020/8/30, , , 15, 5, , 3
2020/9/5, , , 20, 8, , 2
2020/9/20, , , 22, 8, 3, 4
2020/9/29, , , 20, 17, 5, 1
2018/6/10, , , 35, 12, , 15
2017/4/15, , , 57, 13, 4, 10
2017/4/16, , , 51, 13, 6, 10
2017/4/17, , , 43, 14, 4, 11
2017/4/18, , , 62, 16, 8, 11
2017/4/19, , , 49, 16, 6, 11
2017/4/20, , , 65, 18, 5, 10
2017/4/21, , , 64, 15, 5, 10
2017/4/22, , , 65, 18, 5, 9
2017/4/23, , , 54, 13, 2, 6
2017/4/24, , , 70, 17, 2, 11
2017/4/25, , , 52, 12, 1, 10
2017/4/26, , , 60, 12, 4, 7
2017/4/27, , , 78, 24, 4, 14
2017/4/28, , , 62, 18, 4, 10
2017/4/29, , , 72, 15, 6, 10
2017/4/30, , , 63, 16, 6, 13
2017/5/1, , , 22, 13, 7, 11
2017/5/2, , , 48, 17, 5, 12
2017/5/3, , , 47, 14, 4, 12
2017/5/4, , , 90, 20, 13, 10
2017/3/19, , , 53, 16, 2, 6
2017/3/20, , , 62, 17, 3, 7
2017/3/21, , , 71, 19, 3, 10
2017/3/22, , , 88, 26, 4, 11
2017/3/23, , , 55, 20, 3, 9
2017/3/24, , , 63, 13, 3, 9
2017/3/25, , , 48, 16, 3, 10
2017/3/26, , , 43, 13, 3, 10
2017/3/27, , , 69, 20, 4, 11
2017/3/28, , , 63, 21, 4, 11
2017/3/30, , , 51, 18, , 6
2016/10/28, , , 24, 22, 4, 6
2016/12/1, , , 14, 11, 6, 7
2015/10/2, , , 11, 28, , 11
2015/10/5, , , 29, 13, 3, 8
2015/10/6, , , 36, 16, 3, 9
2015/10/7, , , 41, 17, 5, 10
2015/10/8, , , 25, 17, 5, 8
2015/10/9, , , 24, 14, 5, 9
2015/10/10, , , 21, 18, 4, 9
2015/10/11, , , 26, 14, 3, 7
2015/10/12, , , 27, 11, 2, 7
2015/10/13, , , 24, 24, 5, 16
2015/10/14, , , 22, 26, 4, 14
2015/10/15, , , 23, 22, 8, 10
2015/10/16, , , 23, 22, 6, 10
2015/10/17, , , 21, 19, 4, 10
2015/10/18, , , 23, 14, 4, 8
2015/10/19, , , 27, 20, 5, 8
2015/10/20, , , 37, 29, 5, 11
2015/10/21, , , 41, 34, 8, 13
2015/10/22, , , 22, 23, 4, 12
2015/10/23, , , 6, 15, 2, 9
2015/12/18, , , 4, 49, 10, 21
2015/12/19, , , 28, 32, 4, 15
2015/12/20, , , 2, 40, 11, 39
2015/4/3, , , 26, 17, 7, 9
2015/4/4, , , 44, 19, 7, 9
2015/4/5, , , 41, 18, 6, 8
2015/4/6, , , 40, 17, 6, 7
2015/4/11, , , 13, 14, 6, 8
2015/4/15, , , 26, 8, 7, 6
2015/4/19, , , 8, 13, 42, 10
2015/4/20, , , 7, 14, , 12
2015/4/28, , , 25, 12, 5, 6
2015/4/29, , , 19, 16, 5, 8
2015/4/30, , , 8, 25, 7, 12
2015/5/2, , , 29, 11, 5, 7
2015/5/4, , , 10, 15, 7, 11
2015/5/9, , , 38, 21, 5, 14
2015/5/16, , , 33, 13, 5, 7
2015/5/17, , , 37, 13, 5, 7
2015/5/18, , , 12, 16, 7, 12
2015/5/20, , , 35, 14, 1, 8
2015/5/21, , , 41, 10, 1, 7
2015/5/22, , , 37, 12, , 7
2015/5/23, , , 43, 16, , 8
2015/5/25, , , 44, 13, , 8
2015/5/26, , , 32, 9, , 6
2015/5/27, , , 61, 14, 1, 8
2015/5/29, , , 34, 21, 1, 9
2015/5/30, , , 27, 24, , 10
2015/5/31, , , 31, 17, , 8
2015/6/1, , , 28, 17, , 7
2015/6/2, , , 41, 15, , 7
2015/6/3, , , 21, 8, , 7
2015/6/4, , , 37, 18, 1, 8
2015/6/5, , , 22, 7, , 6
2015/2/23, , , 31, 20, 6, 10
2015/2/25, , , 33, 9, 5, 5
2015/3/7, , , 34, 17, 5, 8
2015/3/8, , , 38, 15, 7, 7
2015/3/9, , , 30, 14, 6, 7
2015/3/11, , , 9, 24, 8, 12
2015/3/13, , , 28, 17, 6, 8
2015/3/19, , , 16, 11, 8, 9
2015/3/22, , , 12, 11, 6, 8
2015/3/23, , , 24, 11, 5, 7
2015/3/24, , , 31, 9, 5, 5
2015/3/30, , , 40, 18, 5, 8
2014/7/2, , , 20, 12, 1, 7
2014/7/3, , , 25, 17, 1, 9
2014/7/4, , , 20, 18, 1, 10
2014/7/5, , , 23, 18, 1, 10
2014/7/6, , , 23, , , 
2014/4/1, , , 26, 22, 12, 8
2014/5/5, , , 23, 12, 7, 6
2014/5/17, , , 43, 29, 4, 3
2014/5/24, , , 31, 16, 8, 8
2014/6/21, , , 29, 17, 2, 9
2014/6/22, , , 24, 11, 4, 7
2014/6/23, , , 18, 11, 1, 8
2014/6/24, , , 25, 18, 1, 11
2014/6/25, , , 29, 12, 1, 7
2014/6/26, , , 27, 12, 1, 7
2014/6/27, , , 32, 9, 1, 7
2014/6/28, , , 35, 17, 1, 9
2014/6/29, , , 26, 12, 1, 8
2014/6/30, , , 16, 13, 2, 9
2014/7/1, , , 11, 12, 1, 8
2021/7/18, , , , , 5, 2
