date, pm25, pm10, o3, no2, so2, co
2020/12/1, 78, 27, 36, 20, 2, 8
2020/12/2, 65, 24, 15, 7, 1, 6
2020/12/3, 86, 28, 37, 19, 2, 6
2020/12/5, 50, 16, 14, 13, 1, 4
2020/12/6, 47, 12, 16, 11, 1, 3
2020/12/7, 55, 16, 11, 20, 1, 7
2020/12/8, 65, 20, 16, 20, , 7
2020/12/9, 72, 24, 27, 24, 1, 9
2020/12/10, 94, 33, 41, 25, 1, 7
2020/12/11, 68, 23, 24, 17, 1, 6
2020/12/12, 57, 19, 23, 19, , 6
2020/12/13, 67, 20, , , , 6
2020/12/14, 57, 16, , , , 7
2020/12/15, 81, 26, , , , 7
2020/12/16, 68, 22, , , , 7
2020/12/17, 78, 24, , , , 7
2020/12/18, 78, 29, , , , 7
2020/12/19, 94, 36, 29, 17, 2, 10
2020/12/20, 75, 27, 33, 26, 1, 7
2020/12/21, 87, 33, 52, 32, 2, 12
2020/12/22, 104, 40, 36, 33, 1, 10
2020/12/23, 86, 33, 30, 30, 2, 10
2020/12/24, 92, 27, 22, 30, 2, 8
2020/1/21, 197, 35, 16, 40, , 12
2020/1/22, 154, 33, 39, 25, , 2
2019/4/10, 86, 32, 54, 19, 2, 3
2019/4/11, 110, 42, 48, 25, 2, 4
2019/4/12, 102, 35, 49, 19, 1, 3
2019/4/13, 90, 30, 28, 36, 2, 5
2019/4/14, 122, 46, 48, 12, 2, 3
2019/4/15, 78, 31, 78, 19, 1, 3
2019/4/16, 118, 49, 59, 23, 2, 4
2019/4/17, 129, 57, 50, 27, 1, 3
2019/4/18, 99, 34, 32, 20, 2, 3
2019/4/19, 75, 22, 45, 12, 2, 2
2019/4/20, 113, 41, 48, 12, 1, 3
2019/4/21, 115, 46, 20, 45, 1, 5
2019/4/23, 87, 30, 37, 11, 2, 2
2019/4/24, 93, 30, 38, 19, 1, 3
2019/4/25, 71, 22, 28, 17, 1, 2
2019/4/26, 80, 26, 58, 18, 2, 3
2019/4/27, 116, 42, 79, 23, 1, 4
2019/4/28, 97, 33, 54, 18, 2, 3
2019/4/29, 95, 33, 47, 14, 1, 3
2019/4/30, 118, 42, 60, 23, 2, 4
2019/5/1, 120, 45, 59, 35, 2, 5
2019/5/2, 84, 30, 29, 20, 2, 3
2019/5/3, 89, 28, 44, 14, 2, 2
2019/5/4, 71, 22, 37, 15, 2, 2
2019/5/5, 71, 22, 34, 12, 2, 2
2019/5/6, 84, 26, 39, 11, 2, 3
2019/5/7, 80, 28, 46, 20, 2, 3
2019/5/8, 85, 27, 48, 16, 1, 2
2019/5/9, 104, 35, 40, 13, 1, 2
2019/5/10, 122, 46, 46, 25, 1, 4
2019/5/11, 113, 41, 42, 18, 2, 3
2019/5/12, 77, 26, 34, 10, 1, 2
2019/5/13, 92, 29, 32, 12, 1, 3
2019/5/14, 127, 46, 36, 21, 1, 4
2019/5/15, 102, 36, 33, 18, 1, 3
2019/5/16, 123, 47, 68, 30, 2, 5
2019/5/17, 121, 46, 65, 23, 2, 4
2019/5/18, 119, 44, 41, 19, 2, 3
2019/5/19, 108, 36, 39, 16, 2, 3
2019/5/20, 67, 20, 40, 11, 2, 2
2019/5/21, 100, 32, 43, 13, 2, 3
2019/5/22, 90, 30, 41, 17, 2, 2
2019/5/23, 95, 30, 45, 16, 1, 3
2019/5/29, 132, 47, 46, 10, 2, 3
2019/5/30, 102, 36, 49, 10, 1, 2
2019/5/31, 94, 34, 51, 13, 2, 3
2019/6/1, 112, 43, 22, 44, 2, 3
2019/6/2, 107, 40, 62, 15, 1, 2
2019/6/3, 88, 34, 63, 15, 2, 4
2019/6/4, 87, 42, 53, 20, 1, 4
2019/6/5, 84, 37, 51, 20, 1, 5
2019/6/6, 108, 56, 39, 18, 2, 11
2018/7/2, 86, 36, 56, 18, 4, 5
2018/7/3, 86, 35, 94, 23, 4, 6
2018/7/4, 86, 26, 77, 21, 4, 6
2018/7/5, 86, 28, 52, 23, 4, 6
2018/7/6, 86, 26, 42, 16, 4, 6
2018/7/7, 86, 20, 34, 21, 4, 9
2018/7/8, 86, 18, 54, 13, 4, 8
2018/7/9, 54, 22, 42, 24, 4, 6
2018/5/16, 126, 33, 71, 18, 4, 5
2018/5/17, 150, 42, 82, 19, 4, 6
2018/5/18, 107, 37, 71, 14, 4, 6
2018/5/19, 103, 34, 46, 12, 4, 5
2018/5/20, 123, 27, 46, 13, 4, 6
2018/5/21, 68, 15, 68, 8, 4, 4
2018/5/22, 113, 38, 112, 20, 4, 6
2018/5/23, 109, 34, 76, 20, 4, 7
2018/5/24, 141, 37, 69, 21, 4, 6
2018/5/25, 123, 43, 67, 16, 4, 6
2018/5/26, 114, 41, 59, 12, 4, 6
2018/5/27, 196, 53, 113, 21, 4, 7
2018/5/28, 134, 43, 84, 11, 4, 6
2018/5/29, 159, 51, 91, 19, 4, 8
2018/5/30, 121, 45, 67, 13, 4, 6
2018/5/31, 119, 44, 67, 18, 4, 7
2018/6/1, 131, 50, 129, 21, 4, 8
2018/6/2, 115, 63, 28, 18, 4, 7
2018/6/3, 109, 47, 49, 7, 4, 10
2018/6/4, 134, 32, 56, 14, 4, 9
2018/6/5, 94, 76, 35, 5, 4, 9
2018/6/6, 109, , , , , 
2018/6/7, 132, , , , , 
2018/6/8, 177, , , , , 
2018/6/9, 103, , , , , 
2018/6/14, 48, 16, 17, 19, 4, 
2018/6/15, 57, 19, 63, 17, 4, 5
2018/6/16, 56, 19, 40, 10, 4, 5
2018/6/17, 44, 20, 35, 9, 4, 5
2018/6/18, 52, 17, 40, 8, 4, 5
2018/6/19, 58, 26, 41, 10, 4, 5
2018/6/20, 39, 13, 32, 12, 4, 5
2018/6/21, 49, 15, 24, 17, 4, 5
2018/6/22, 55, , , , , 
2018/6/23, 67, , , , , 
2018/6/25, 56, , , , , 
2018/6/26, 43, 25, 32, 14, 4, 18
2018/6/27, 45, 16, 45, 21, 4, 20
2018/6/28, 41, 24, 54, 22, 4, 19
2018/6/29, 52, 22, 72, 24, 4, 17
2018/6/30, 70, 21, 19, 30, 4, 9
2017/10/2, 39, 15, 8, 16, 2, 4
2017/10/3, 58, 26, 37, 10, 2, 4
2017/10/4, 58, 21, 23, 6, 2, 3
2017/10/5, 59, 20, 30, 6, 2, 4
2017/10/6, 50, 26, 39, 10, 2, 5
2017/10/7, 61, 16, 29, 7, 2, 4
2017/10/8, 45, 16, 34, 8, 2, 4
2017/10/9, 46, 17, 31, 8, 2, 4
2017/10/10, 45, 30, 37, 11, 2, 6
2017/10/11, 68, 28, 35, 9, 3, 4
2017/10/12, 62, 26, 42, 7, 3, 2
2017/10/13, 59, 37, 34, 11, 2, 4
2017/10/14, 78, 34, 65, 9, 2, 4
2017/10/15, 77, 32, 51, 12, 2, 6
2017/10/16, 70, 31, 34, 7, 2, 4
2017/10/17, 72, 24, 40, 8, 2, 5
2017/10/18, 53, 45, 70, 14, 2, 7
2017/10/19, 92, 63, 105, 20, 2, 8
2017/10/20, 126, 40, 60, 12, 2, 5
2017/10/21, 89, 34, 48, 11, 2, 3
2017/10/22, 78, 27, 58, 10, 2, 2
2017/10/23, 62, 41, 40, 10, 2, 3
2017/10/24, 90, 40, 41, 9, 3, 3
2017/10/25, 85, 27, 46, 6, 2, 1
2017/10/26, 63, 34, 49, 8, 2, 2
2017/10/27, 72, 38, 57, 13, 2, 3
2017/10/28, 75, 58, 87, 17, 2, 5
2017/10/29, 112, 56, , 6, 2, 2
2017/10/30, 82, 46, 18, 8, 3, 22
2017/10/31, 66, 57, 23, 15, 3, 39
2017/11/1, 94, , , , , 
2017/11/3, 67, 50, 70, 11, 2, 12
2017/11/4, 84, 40, 64, 12, 2, 10
2017/11/5, 79, 45, 55, 12, 2, 7
2017/11/6, 87, , , , , 
2017/11/7, 93, 61, 61, 19, 3, 12
2017/11/8, 9, 65, 77, 22, 3, 8
2017/11/13, 77, 48, 34, 9, 3, 6
2017/11/14, 91, 43, 35, 11, 2, 6
2017/11/15, 84, 62, 24, 26, 2, 13
2017/11/16, 124, 62, 43, 24, 2, 10
2017/11/17, 113, 70, 59, 27, 2, 11
2017/11/18, 128, 68, 63, 24, 2, 12
2017/11/19, 117, 64, 44, 17, 2, 10
2017/11/20, 103, 62, 57, 17, 2, 8
2017/11/21, 99, 53, 26, 19, 3, 10
2017/11/22, 75, 71, 42, 18, 2, 7
2017/11/23, 125, 65, 59, 16, 2, 5
2017/11/24, 111, 75, 62, 28, 2, 11
2017/11/25, 128, 78, 62, 27, 3, 12
2017/11/26, 122, 63, 54, 22, 2, 9
2017/11/27, 108, 66, 58, 20, 3, 8
2017/11/28, 114, 89, 83, 33, 3, 11
2017/11/29, 152, 70, 62, 29, 3, 12
2017/11/30, 121, 53, 45, 23, 2, 12
2017/8/16, 70, 14, 61, 6, 3, 4
2017/8/17, 65, 27, 90, 10, 2, 5
2017/8/18, 71, 30, 38, 9, 2, 5
2017/8/19, 55, 22, 63, 8, 2, 4
2017/8/20, 68, 24, 64, 9, 3, 5
2017/8/21, 75, 26, 59, 9, 2, 4
2017/8/22, 67, 29, 53, 10, 2, 5
2017/8/23, 80, 35, 53, 14, 2, 6
2017/8/24, 81, 29, 69, 10, 2, 5
2017/8/25, 82, 31, 87, 14, 2, 6
2017/8/26, 70, 27, 79, 13, 3, 6
2017/8/27, 82, 34, 87, 14, 3, 28
2017/8/28, 58, 21, 54, 7, 2, 15
2017/8/29, 71, 26, 51, 11, 2, 5
2017/8/30, 65, 22, 35, 10, 2, 5
2017/8/31, 38, 12, 16, 10, 2, 5
2017/9/1, 42, 14, 23, 10, 2, 5
2017/9/2, 68, 26, 45, 12, 2, 6
2017/9/3, 68, 20, 37, 11, 3, 5
2017/9/4, 45, 18, 40, 7, 3, 3
2017/9/5, 59, 21, 34, 10, 2, 4
2017/9/6, 47, 18, 27, 11, 3, 5
2017/9/11, 44, 14, 26, 5, 2, 2
2017/9/12, 47, 19, 42, 8, 2, 3
2017/9/13, 99, 48, 71, 18, 2, 6
2017/9/14, 81, 39, 70, 9, 2, 3
2017/9/15, 78, 34, 76, 8, 2, 3
2017/9/16, 74, 32, 99, 9, 3, 4
2017/9/17, 84, 35, 104, 9, 3, 4
2017/9/18, 69, 27, 58, 9, 2, 4
2017/9/19, 78, 30, 59, 12, 2, 5
2017/9/20, 78, 30, 73, 11, 2, 4
2017/9/21, 70, 26, 77, 7, 2, 2
2017/9/22, 76, 30, 44, 12, 2, 5
2017/9/23, 83, 30, 39, 15, 2, 6
2017/9/24, 50, 16, 22, 8, 2, 3
2017/9/25, 42, 14, 19, 6, 3, 2
2017/9/26, 39, 16, 21, 8, 3, 3
2017/9/27, 60, 26, 44, 9, 2, 2
2017/9/28, 78, 29, 58, 10, 2, 2
2017/9/29, 69, 25, 35, 13, 2, 4
2017/9/30, 50, 22, 30, 9, 2, 2
2017/10/1, 70, 24, 31, 9, 2, 2
2021/8/5, , 22, 27, 14, 1, 5
2021/8/6, , 19, 19, 13, 1, 6
2021/8/7, , 14, 28, 13, 1, 4
2021/8/8, , 15, 27, 8, 1, 2
2021/8/9, , 14, 25, 8, 1, 3
2021/8/10, , 14, 21, 9, 1, 3
2021/8/11, , 14, 27, 11, 1, 4
2021/8/12, , 16, 25, 11, 1, 4
2021/8/13, , 20, 37, 11, 1, 6
2021/8/14, , 12, 20, 8, 1, 4
2021/8/16, , 17, 24, 5, 1, 4
2021/8/17, , 13, 37, 10, 1, 3
2021/8/18, , 13, 36, 12, , 3
2021/8/19, , 16, 40, 10, 1, 4
2021/8/20, , 17, 33, 12, 1, 4
2021/8/21, , 16, 26, 11, 1, 3
2021/8/22, , 12, 19, 5, 1, 2
2021/8/23, , 9, 18, 5, 1, 3
2021/8/24, , 11, 14, 4, 1, 3
2021/7/2, , 12, 21, 16, 2, 11
2021/7/3, , 12, 8, 22, , 
2021/7/4, , 14, 35, 5, , 
2021/7/5, , 8, 13, 7, , 
2021/7/6, , 12, , , , 
2021/7/7, , 10, 13, 5, 1, 2
2021/7/8, , 8, 17, 6, 1, 7
2021/7/9, , 7, 19, 12, 1, 7
2021/6/2, , 46, 29, 12, 3, 8
2021/6/3, , 25, 31, 15, 2, 6
2021/6/4, , 15, 55, 17, 3, 8
2021/6/5, , 17, 17, 16, 3, 8
2021/6/6, , 19, , , , 
2021/6/8, , 19, 57, 13, 2, 7
2021/6/9, , 35, 46, 10, 2, 7
2021/6/10, , 41, 43, 9, 2, 7
2021/6/11, , 32, 41, 14, 2, 10
2021/6/12, , 39, , , , 
2021/6/18, , 14, 30, 8, 3, 7
2021/6/19, , 11, 12, 11, 3, 8
2021/6/20, , 8, 25, 8, 3, 5
2021/6/21, , 8, 27, 7, 3, 5
2021/6/22, , 11, 22, 14, 3, 8
2021/6/23, , 16, 23, 18, 3, 8
2021/6/24, , 12, 45, 21, 2, 10
2021/6/25, , 17, 24, 14, 3, 7
2021/6/26, , 13, 17, 10, 3, 7
2021/6/27, , 8, 12, 7, 3, 7
2021/6/28, , 5, 13, 9, 3, 7
2021/6/29, , 8, 16, 11, 4, 7
2021/6/30, , 16, 50, 11, 3, 9
2021/7/1, , 15, 22, 19, 3, 10
2021/5/2, , 30, , , , 
2021/5/7, , 48, 34, 13, 1, 8
2021/5/8, , 26, , , , 
2021/5/12, , 25, 32, 9, 1, 6
2021/5/13, , 28, 38, 11, , 8
2021/5/14, , 22, 42, 12, 1, 7
2021/5/15, , 19, 26, 10, , 7
2021/5/16, , 24, 32, 6, 1, 4
2021/5/17, , 13, 34, 10, 1, 7
2021/5/18, , 25, 38, 16, 2, 8
2021/5/19, , 26, 36, 13, , 8
2021/5/20, , 23, 58, 17, 1, 8
2021/5/21, , 28, 69, 17, 1, 11
2021/5/22, , 41, 46, 16, 1, 5
2021/5/23, , 41, 57, 17, 2, 8
2021/5/24, , 33, 47, 11, 1, 8
2021/5/25, , 38, 48, 19, 3, 9
2021/5/26, , 47, 62, 18, 3, 9
2021/5/27, , 46, 59, 15, 3, 10
2021/5/28, , 50, 42, 13, 3, 10
2021/5/29, , 46, 41, 10, 2, 8
2021/5/30, , 43, 55, 10, 3, 8
2021/5/31, , 47, 40, 10, 2, 8
2021/6/1, , 48, 36, 9, 3, 7
2021/4/2, , 61, 32, , 1, 7
2021/4/3, , 29, 37, , 1, 8
2021/4/4, , 50, 33, , 2, 17
2021/4/5, , 66, 44, , 1, 8
2021/4/6, , 41, 32, , 1, 8
2021/4/7, , 33, 45, , 1, 7
2021/4/8, , 36, 42, , 2, 10
2021/4/9, , 40, 27, , 1, 4
2021/4/10, , 40, 32, , , 6
2021/4/11, , 26, 34, , 1, 7
2021/4/12, , 21, 34, , 1, 7
2021/4/13, , 30, 40, , 1, 9
2021/4/14, , 38, 45, , 1, 13
2021/4/15, , 49, 34, , 1, 11
2021/4/16, , 36, 35, , 2, 
2021/4/17, , 39, 33, , , 
2021/4/18, , 32, 32, , 1, 
2021/4/19, , 23, 25, , 1, 
2021/4/20, , 30, 32, 9, 1, 7
2021/4/21, , 29, 33, 21, 2, 8
2021/4/22, , 35, 24, 19, 1, 10
2021/4/23, , 30, 18, 16, 1, 9
2021/4/24, , 29, 26, 12, 1, 7
2021/4/25, , 21, 40, 11, 1, 6
2021/4/26, , 30, 27, 14, 1, 6
2021/4/27, , 32, 35, 20, 2, 8
2021/4/28, , 40, 27, 11, , 6
2021/4/29, , 35, 26, 9, , 7
2021/4/30, , 25, 27, 11, 1, 10
2021/5/1, , 27, 10, 13, 2, 12
2021/3/2, , 38, 53, 36, 3, 13
2021/3/3, , 49, 44, 22, 2, 7
2021/3/4, , 41, 31, 16, 1, 5
2021/3/5, , 34, 25, 13, 1, 3
2021/3/6, , 25, 34, 14, 1, 5
2021/3/7, , 34, 30, 14, 1, 5
2021/3/8, , 36, 25, 11, , 3
2021/3/9, , 27, 39, 17, , 7
2021/3/10, , 36, 49, 21, 1, 9
2021/3/11, , 38, 40, 21, 1, 7
2021/3/12, , 38, 41, 20, 1, 7
2021/3/13, , 41, 33, 12, , 6
2021/3/14, , 33, 29, 18, 2, 8
2021/3/15, , 30, 31, 15, , 6
2021/3/16, , 28, 26, 20, 1, 7
2021/3/17, , 32, 33, 23, 2, 8
2021/3/18, , 32, 36, 25, 2, 8
2021/3/19, , 42, 36, 24, 1, 9
2021/3/20, , 45, 33, 21, 2, 7
2021/3/21, , 34, 30, 14, 1, 10
2021/3/22, , 21, 28, , 3, 8
2021/3/23, , 31, 18, , 1, 7
2021/3/24, , 32, 21, , , 6
2021/3/25, , 24, 27, , 1, 6
2021/3/26, , 28, 34, , 2, 8
2021/3/27, , 36, 37, , 2, 11
2021/3/28, , 35, 40, , 2, 9
2021/3/29, , 32, 35, , 1, 9
2021/3/30, , 54, 28, , 1, 6
2021/3/31, , 33, 46, , 1, 7
2021/4/1, , 39, 20, , 2, 10
2021/2/2, , 41, 43, 30, 2, 9
2021/2/3, , 50, 50, 30, 3, 11
2021/2/4, , 49, 34, 21, 2, 4
2021/2/5, , 29, 38, 29, 1, 8
2021/2/6, , 33, 27, 21, 1, 6
2021/2/7, , 25, 30, 19, 1, 6
2021/2/8, , 28, 20, 24, 1, 7
2021/2/9, , 28, 47, 22, 2, 7
2021/2/10, , 34, 28, 24, 2, 6
2021/2/11, , 29, 21, 18, 1, 7
2021/2/12, , 34, 29, 17, 1, 5
2021/2/13, , 27, 29, 13, , 6
2021/2/14, , 23, 27, 11, , 3
2021/2/15, , 21, 30, 15, , 5
2021/2/16, , 21, 27, 17, 1, 5
2021/2/17, , 29, 26, 14, 1, 5
2021/2/18, , 22, 29, 22, 2, 5
2021/2/19, , 30, 29, 27, 1, 9
2021/2/20, , 45, 63, 31, , 11
2021/2/21, , 52, 36, 20, 2, 6
2021/2/22, , 33, 46, 30, 1, 7
2021/2/23, , 39, 53, 23, 1, 6
2021/2/24, , 45, 40, 20, , 6
2021/2/25, , 38, 42, 28, 2, 9
2021/2/26, , 42, 36, 27, 2, 7
2021/2/27, , 39, 38, 24, 2, 7
2021/2/28, , 39, 37, 12, 1, 3
2021/3/1, , 30, 41, 20, 1, 6
2021/1/6, , 41, 24, 26, 2, 7
2021/1/7, , 28, 32, 29, 1, 8
2021/1/8, , 27, 35, 32, 1, 7
2021/1/9, , 35, 21, 20, 2, 7
2021/1/10, , 26, 24, 9, 1, 2
2021/1/11, , 12, 27, 18, 1, 5
2021/1/12, , 24, 20, 17, 1, 8
2021/1/13, , 21, 26, 28, 1, 9
2021/1/14, , 31, 29, 30, , 8
2021/1/15, , 39, 32, 28, 1, 8
2021/1/16, , 28, 34, 27, , 8
2021/1/17, , 29, 29, 17, 1, 7
2021/1/18, , 16, 31, 29, 2, 9
2021/1/19, , 42, 28, 23, 2, 7
2021/1/20, , 30, 18, 22, 1, 8
2021/1/21, , 32, 30, 24, 1, 7
2021/1/22, , 26, 38, 24, 2, 7
2021/1/23, , 27, 33, 26, 2, 6
2021/1/24, , 28, 30, 20, 1, 7
2021/1/25, , 22, 21, 16, 1, 5
2021/1/26, , 21, 28, 25, 1, 8
2021/1/27, , 28, 46, 32, 1, 9
2021/1/28, , 37, 38, 30, , 10
2021/1/29, , 51, 46, 28, 1, 7
2021/1/30, , 48, 35, 12, 1, 3
2021/1/31, , 23, 45, 27, 1, 6
2021/2/1, , 29, 32, 15, , 6
2020/10/2, , 28, , , , 
2020/10/3, , 26, , , , 
2020/10/4, , 29, , , , 
2020/10/7, , 40, , , , 
2020/10/8, , 36, , , , 
2020/10/9, , 44, , , , 
2020/10/10, , 34, , , , 
2020/10/11, , 27, , , , 
2020/10/12, , 27, , , , 
2020/10/13, , 33, , , , 
2020/10/14, , 23, 22, , , 3
2020/10/15, , 21, 42, , , 10
2020/10/16, , 19, 49, , , 8
2020/10/17, , 20, 20, , , 4
2020/10/19, , 19, 42, , , 4
2020/10/20, , 28, 38, , , 5
2020/10/21, , 26, 45, , , 6
2020/10/22, , 26, 14, , , 5
2020/10/23, , 27, 53, , , 6
2020/10/24, , 22, 40, , , 5
2020/10/25, , 21, 45, , , 3
2020/10/28, , 29, 24, , , 6
2020/10/29, , 21, 31, 10, , 3
2020/10/30, , 26, 50, 13, , 7
2020/10/31, , 33, 36, 15, , 6
2020/11/1, , 39, 55, 17, , 9
2020/11/2, , 44, 28, 20, , 11
2020/11/3, , 28, 32, 7, , 6
2020/11/4, , 24, 39, 11, , 5
2020/11/5, , 38, 35, 20, , 10
2020/11/6, , 38, 31, 17, 2, 9
2020/11/7, , 43, 44, 27, , 11
2020/11/8, , 48, 62, 24, , 9
2020/11/9, , 21, 34, 12, , 6
2020/11/10, , 28, 8, 22, 1, 9
2020/11/11, , 32, 28, 23, 4, 8
2020/11/12, , 31, 23, 22, 3, 8
2020/11/13, , 40, 43, 25, 2, 10
2020/11/14, , 34, 53, 25, 2, 8
2020/12/4, , 37, 21, 16, , 37
2020/12/25, , 36, 38, 35, 2, 11
2020/12/26, , 45, 46, 11, 1, 6
2020/12/27, , 34, 30, 30, 2, 8
2020/12/28, , 26, 42, 25, 2, 7
2020/12/29, , 48, 49, 40, 3, 11
2020/12/30, , 37, 31, 29, 2, 9
2020/12/31, , 30, 24, 18, 1, 5
2021/1/1, , 15, 34, 9, , 4
2021/1/2, , 42, 17, 18, 1, 9
2020/7/2, , 22, , , , 
2020/7/5, , 23, 62, , , 3
2020/7/6, , 25, 83, , , 2
2020/7/7, , 27, 61, , , 3
2020/7/8, , 20, 30, , , 3
2020/7/9, , 12, 27, , , 2
2020/7/10, , 16, 31, , , 1
2020/7/11, , 10, 40, , , 2
2020/7/12, , 17, 33, , , 2
2020/7/13, , 15, 47, , , 2
2020/7/14, , 17, 21, , , 2
2020/7/15, , 19, , , , 
2020/7/17, , 18, 64, , , 3
2020/7/18, , 24, 24, , , 2
2020/7/19, , 28, 53, , , 1
2020/7/20, , 15, 56, , , 3
2020/7/21, , 23, 17, , , 2
2020/7/22, , 25, 30, , , 3
2020/7/23, , 32, 54, , , 3
2020/7/24, , 23, 22, , , 3
2020/7/25, , 15, , , , 
2020/7/27, , 9, 24, , , 2
2020/7/28, , 10, 45, , , 2
2020/7/29, , 21, 22, , , 3
2020/7/30, , 13, 34, , , 1
2020/7/31, , 20, 17, , , 
2020/8/1, , 7, 38, , , 2
2020/8/2, , 16, 40, , , 3
2020/8/3, , 11, 35, , , 2
2020/8/4, , 16, 43, , , 2
2020/8/5, , 25, 42, , , 3
2020/8/6, , 23, 24, , , 2
2020/8/7, , 24, , , , 
2020/8/9, , 12, 22, , , 2
2020/8/10, , 11, 34, , , 2
2020/8/11, , 15, 26, , , 3
2020/8/12, , 16, 38, , , 2
2020/8/13, , 13, , , , 
2020/8/16, , 20, 36, , , 3
2020/8/17, , 14, 23, , , 3
2020/8/18, , 16, , , , 
2020/8/24, , 19, 34, , , 3
2020/8/25, , 16, 29, , , 3
2020/8/26, , 17, 24, , , 3
2020/8/27, , 13, 17, , , 3
2020/8/28, , 12, 6, , , 3
2020/8/29, , 9, , , , 
2020/8/31, , 8, 30, , , 3
2020/9/1, , 18, 35, , , 4
2020/9/2, , 19, 54, , , 3
2020/9/3, , 21, 12, , , 3
2020/9/4, , 11, , , , 
2020/9/6, , 16, 27, , , 2
2020/9/7, , 9, 26, , , 3
2020/9/8, , 14, 42, , , 3
2020/9/9, , 16, 27, , , 3
2020/9/10, , 27, 32, , , 3
2020/9/11, , 14, 34, , , 4
2020/9/12, , 12, 37, , , 3
2020/9/13, , 16, 32, , , 3
2020/9/14, , 12, 32, , , 2
2020/9/15, , 10, 34, , , 3
2020/9/16, , 18, 38, , , 3
2020/9/17, , 14, 17, , , 3
2020/9/18, , 6, , , , 
2020/9/21, , 17, 36, , , 4
2020/9/22, , 20, 10, , , 4
2020/9/23, , 15, , , , 
2020/9/30, , 21, 17, , , 3
2020/10/1, , 22, , , , 
2020/4/2, , 35, 43, 17, , 1
2020/4/3, , 33, 26, 11, , 1
2020/4/4, , 21, , , , 
2020/4/6, , 20, 30, 15, , 2
2020/4/7, , 26, 37, 14, , 3
2020/4/8, , 33, 42, 20, , 3
2020/4/9, , 34, 49, 17, , 3
2020/4/10, , 28, 35, 13, , 1
2020/4/11, , 21, 22, 12, , 2
2020/4/12, , 26, 30, 6, , 1
2020/4/13, , 17, 43, 12, , 2
2020/4/14, , 20, 58, 22, , 3
2020/4/15, , 33, 40, 16, , 2
2020/4/16, , 28, 54, 13, , 3
2020/4/17, , 38, 48, 17, , 3
2020/4/18, , 37, 19, 18, , 4
2020/4/19, , 34, , , , 
2020/4/21, , 27, 53, 14, , 2
2020/4/22, , 27, 44, 15, , 2
2020/4/23, , 35, 47, 8, , 1
2020/4/24, , 35, 55, 16, , 2
2020/4/25, , 30, 60, 19, , 2
2020/4/26, , 42, 48, 15, , 3
2020/4/27, , 40, 54, 12, , 2
2020/4/28, , 39, 41, 12, , 2
2020/4/29, , 35, 60, 19, , 3
2020/4/30, , 27, 51, 12, , 3
2020/5/1, , 44, 27, 18, , 4
2020/5/3, , 31, 49, 11, , 2
2020/5/4, , 29, 52, 13, , 2
2020/5/5, , 35, 54, 15, , 2
2020/5/6, , 24, 55, 13, , 1
2020/5/7, , 15, 44, 17, , 2
2020/5/8, , 19, 50, 19, , 2
2020/5/9, , 27, 52, 10, , 1
2020/5/10, , 15, 44, 12, , 2
2020/5/11, , 20, 45, 15, , 2
2020/5/12, , 27, 44, 14, , 2
2020/5/13, , 25, 47, 16, , 3
2020/5/14, , 27, 30, 13, , 3
2020/5/15, , 22, , , , 
2020/5/17, , 31, 42, 14, , 2
2020/5/18, , 26, 62, 14, , 3
2020/5/19, , 38, 41, 15, , 2
2020/5/20, , 37, 31, 7, , 1
2020/5/21, , 30, 27, 12, , 3
2020/5/22, , 30, , , , 
2020/5/24, , 25, 46, 11, , 1
2020/5/25, , 21, 49, 13, , 2
2020/5/26, , 26, 63, 15, , 2
2020/5/27, , 35, 75, 15, , 3
2020/5/28, , 48, 64, 18, , 3
2020/5/29, , 43, 36, 11, , 3
2020/5/30, , 48, 42, 10, , 3
2020/5/31, , 29, 50, 10, , 1
2020/6/1, , 19, 41, 11, , 1
2020/6/2, , 43, 67, 18, , 2
2020/6/3, , 28, 39, 11, , 
2020/6/4, , 32, 40, 12, , 
2020/6/5, , 27, 30, 12, , 2
2020/6/6, , 51, 67, 10, , 2
2020/6/7, , 54, 35, 8, , 1
2020/6/8, , 24, 38, 11, , 1
2020/6/9, , 31, 61, 13, , 2
2020/6/10, , 31, 42, 13, , 2
2020/6/11, , 29, 39, 16, , 1
2020/6/12, , 24, , , , 
2020/6/14, , 25, 58, , , 3
2020/6/15, , 35, 66, , , 3
2020/6/16, , 26, , , , 
2020/6/18, , 36, 47, , , 2
2020/6/19, , 36, 73, , , 3
2020/6/20, , 32, 76, , , 3
2020/6/21, , 44, 61, , , 3
2020/6/22, , 19, 22, , , 2
2020/6/23, , 10, , , , 
2020/6/26, , 23, 22, , , 2
2020/6/27, , 15, 40, , , 2
2020/6/28, , 29, 37, , , 1
2020/6/29, , 41, 60, , , 3
2020/6/30, , 22, 51, , , 3
2020/7/1, , 40, 41, , , 2
2020/1/2, , 29, 14, 13, , 3
2020/1/3, , 5, 29, 14, , 2
2020/1/4, , 13, 35, 30, , 3
2020/1/5, , 14, 13, 36, , 4
2020/1/9, , 34, 43, 37, , 6
2020/1/10, , 25, 39, 32, , 6
2020/1/11, , 13, 26, 21, , 3
2020/1/12, , 30, 50, 35, , 5
2020/1/13, , 22, 40, 34, , 5
2020/1/14, , 17, 40, 30, , 4
2020/1/15, , 33, 57, 40, , 6
2020/1/16, , 92, 58, 32, , 4
2020/1/17, , 34, 47, 31, , 4
2020/1/18, , 30, 35, 20, , 4
2020/1/23, , 21, 26, 16, , 2
